year	day	hour	rain	temperature	water_L0_crust0	water_L0_crust1	water_L0_crust2	water_L0_crust3	water_L0_veg	moisture_L1_crust0	moisture_L1_crust1	moisture_L1_crust2	moisture_L1_crust3	moisture_L1_veg	moisture_L2_crust0	moisture_L2_crust1	moisture_L2_crust2	moisture_L2_crust3	moisture_L2_veg	infiltration_L1_crust0	infiltration_L1_crust1	infiltration_L1_crust2	infiltration_L1_crust3	infiltration_L1_veg	drainage_L1_crust0	drainage_L1_crust1	drainage_L1_crust2	drainage_L1_crust3	drainage_L1_veg	drainage_L2_crust0	drainage_L2_crust1	drainage_L2_crust2	drainage_L2_crust3	drainage_L2_veg	QD_L0_crust0	QD_L0_crust1	QD_L0_crust2	QD_L0_crust3	QD_L0_veg	EP_L1_crust0	EP_L1_crust1	EP_L1_crust2	EP_L1_crust3	EP_L1_veg
0	103	8	0	11.38	0	0	0	0	0	0.056095	0	0	0	0.0387282	0.115603	0	0	0	0.0355563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	9	0	16.8833	0	0	0	0	0	0.0562187	0	0	0	0.0387236	0.11551	0	0	0	0.0355598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	10	0	17.14	0	0	0	0	0	0.0563419	0	0	0	0.038719	0.115418	0	0	0	0.0355632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	11	0	16.5067	0	0	0	0	0	0.0564648	0	0	0	0.0387144	0.115326	0	0	0	0.0355666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	12	0	16.76	0	0	0	0	0	0.0565871	0	0	0	0.0387099	0.115234	0	0	0	0.0355701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	13	0	18.1533	0	0	0	0	0	0.056709	0	0	0	0.0387053	0.115143	0	0	0	0.0355735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	14	0	20.19	0	0	0	0	0	0.0568305	0	0	0	0.0387008	0.115051	0	0	0	0.0355769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	15	0	22.0967	0	0	0	0	0	0.0569516	0	0	0	0.0386962	0.114961	0	0	0	0.0355803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	16	0	22.73	0	0	0	0	0	0.0570722	0	0	0	0.0386917	0.11487	0	0	0	0.0355837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	17	0	19.6767	0	0	0	0	0	0.0571923	0	0	0	0.0386872	0.11478	0	0	0	0.0355871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
