year month day hour precipitation[mm] temperature[degC]
0 1 35 20 0 14.3433333333333
0 1 35 21 0 13.5733333333333
0 1 35 22 0 13.7
0 1 35 23 0 13.32
0 1 36 0 0 12.2866666666667
0 1 36 1 0 10.86
0 1 36 2 0 10.86
0 1 36 3 0 10.6
0 1 36 4 0 11.25
0 1 36 5 0 10.86
0 1 36 6 0 10.21
0 1 36 7 0 10.73
0 1 36 8 0 9.68333333333334
0 1 36 9 0 10.7166666666667
0 1 36 10 0 15.87
0 1 36 11 0 18.9166666666667
0 1 36 12 0 21.4566666666667
0 1 36 13 0 21.71
0 1 36 14 0 21.8366666666667
0 1 36 15 0 22.4733333333333
0 1 36 16 0 22.0933333333333
0 1 36 17 0 20.6966666666667
0 1 36 18 0 15.8666666666667
0 1 36 19 0 12.4166666666667
0 1 36 20 0 11.12
0 1 36 21 0 10.0766666666667
0 1 36 22 0 9.16
0 1 36 23 0 8.63
0 1 37 0 0 7.83
0 1 37 1 0 6.75666666666667
0 1 37 2 0 6.08333333333333
0 1 37 3 0 6.08333333333333
0 1 37 4 0 6.35333333333333
0 1 37 5 0 6.21666666666667
0 1 37 6 0 5.12666666666667
0 1 37 7 0 5.26333333333333
0 1 37 8 0 6.21666666666667
0 1 37 9 0 8.09333333333333
0 1 37 10 0 11.38
0 1 37 11 0 16.2466666666667
0 1 37 12 0 17.52
0 1 37 13 0 18.4066666666667
0 1 37 14 0 17.52
0 1 37 15 0 17.14
0 1 37 16 0 17.6466666666667
0 1 37 17 0 14.7233333333333
0 1 37 18 0 13.06
0 1 37 19 0 12.16
0 1 37 20 0 12.16
0 1 37 21 0 12.16
0 1 37 22 0 11.77
0 1 37 23 0 11.38
0 1 38 0 0 11.25
0 1 38 1 0 10.6
0 1 38 2 0 10.34
0 1 38 3 0 9.95
0 1 38 4 0 9.55333333333333
0 1 38 5 0 9.42
0 1 38 6 0 9.55333333333333
0 1 38 7 0.245 9.82
0 1 38 8 0.49 10.34
0 1 38 9 0.49 10.21
0 1 38 10 0.735 10.6
0 1 38 11 0 11.12
0 1 38 12 0.735 11.77
0 1 38 13 0 12.8066666666667
0 1 38 14 0 14.2133333333333
0 1 38 15 0 15.6166666666667
0 1 38 16 0.245 19.17
0 1 38 17 0 16.2533333333333
0 1 38 18 0 15.1066666666667
0 1 38 19 0 14.0866666666667
0 1 38 20 0 13.7
0 1 38 21 0 13.5733333333333
0 1 38 22 0 11.51
0 1 38 23 0 11.25
0 1 39 0 0 10.73
0 1 39 1 0 11.12
0 1 39 2 0 10.6
0 1 39 3 0 9.95
0 1 39 4 0 9.68666666666667
0 1 39 5 0 9.94666666666667
0 1 39 6 0 10.6
0 1 39 7 0 10.21
0 1 39 8 0 10.34
0 1 39 9 0 11.7666666666667
0 1 39 10 0 12.4133333333333
0 1 39 11 0 15.7433333333333
0 1 39 12 0 17.3933333333333
0 1 39 13 0 19.2933333333333
0 1 39 14 0 19.55
0 1 39 15 0 19.1666666666667
0 1 39 16 0 17.7733333333333
0 1 39 17 0 17.0133333333333
0 1 39 18 0 13.5733333333333
0 1 39 19 0 12.5466666666667
0 1 39 20 0 12.03
0 1 39 21 0 12.03
0 1 39 22 0 12.16
0 1 39 23 0 11.9
0 1 40 0 0 12.16
0 1 40 1 0 12.42
0 1 40 2 0 11.9
0 1 40 3 0 12.03
0 1 40 4 0 11.64
0 1 40 5 0 11.77
0 1 40 6 0 11.64
0 1 40 7 0 10.99
0 1 40 8 0 10.73
0 1 40 9 0 12.03
0 1 40 10 0 12.9333333333333
0 1 40 11 0 14.34
0 1 40 12 0 14.98
0 1 40 13 0 16.38
0 1 40 14 0 16.76
0 1 40 15 0 17.6466666666667
0 1 40 16 0 16.38
0 1 40 17 0 14.85
0 1 40 18 0 13.7
0 1 40 19 0 12.4166666666667
0 1 40 20 0 11.77
0 1 40 21 0 10.47
0 1 40 22 0 10.08
0 1 40 23 0 9.81666666666667
0 1 41 0 0 9.16
0 1 41 1 0 8.76333333333333
0 1 41 2 0 8.89333333333333
0 1 41 3 0 12.42
0 1 41 4 0 12.9333333333333
0 1 41 5 0 12.5466666666667
0 1 41 6 0 11.64
0 1 41 7 0 10.2066666666667
0 1 41 8 0 9.55333333333333
0 1 41 9 0 11.6333333333333
0 1 41 10 0 14.47
0 1 41 11 0 14.5966666666667
0 1 41 12 0 14.2166666666667
0 1 41 13 0 13.19
0 1 41 14 0 11.77
0 1 41 15 0 10.99
0 1 41 16 0 10.34
0 1 41 17 0 10.34
0 1 41 18 0 9.68333333333334
0 1 41 19 0 7.83
0 1 41 20 0 5.94333333333333
0 1 41 21 0 4.99
0 1 41 22 0 4.99
0 1 41 23 0 5.67333333333333
0 1 42 0 0 6.89333333333333
0 1 42 1 0 6.62
0 1 42 2 0 6.75666666666667
0 1 42 3 0 6.75666666666667
0 1 42 4 0 6.08
0 1 42 5 0 5.53666666666667
0 1 42 6 0 5.67333333333333
0 1 42 7 0 5.4
0 1 42 8 0 5.26333333333333
0 1 42 9 0 7.68666666666667
0 1 42 10 0 11.25
0 1 42 11 0 13.5733333333333
0 1 42 12 0 14.5966666666667
0 1 42 13 0 12.03
0 1 42 14 0 10.6
0 1 42 15 0 9.02333333333333
0 1 42 16 1.47 7.96333333333333
0 1 42 17 2.45 7.02666666666667
0 1 42 18 0.98 5.94666666666667
0 1 42 19 0.49 5.67333333333333
0 1 42 20 2.45 5.67333333333333
0 1 42 21 0 5.4
0 1 42 22 0 4.29
0 1 42 23 0.245 4.43
0 1 43 0 0 4.57
0 1 43 1 0.49 4.57
0 1 43 2 0.245 4.29
0 1 43 3 0 4.15
0 1 43 4 0 4.15
0 1 43 5 0 4.29
0 1 43 6 0 4.29
0 1 43 7 0 4.15
0 1 43 8 0 4.15
0 1 43 9 0 4.29
0 1 43 10 0 5.26333333333333
0 1 43 11 0 5.26333333333333
0 1 43 12 0.245 7.16
0 1 43 13 0 6.75666666666667
0 1 43 14 0.245 6.08
0 1 43 15 0 6.22
0 1 43 16 0.49 6.22
0 1 43 17 1.96 5.67333333333333
0 1 43 18 1.225 4.43
0 1 43 19 0.245 3.87666666666667
0 1 43 20 0 3.87666666666667
0 1 43 21 0 4.01333333333333
0 1 43 22 0 4.01333333333333
0 1 43 23 0 4.43
0 1 44 0 0 4.71
0 1 44 1 0 4.85
0 1 44 2 0 4.85
0 1 44 3 0 4.57
0 1 44 4 0 4.15
0 1 44 5 0 4.43
0 1 44 6 0 4.57
0 1 44 7 0 4.57
0 1 44 8 0 4.71
0 1 44 9 0 6.08
0 1 44 10 0 7.02666666666667
0 1 44 11 0 8.89333333333333
0 1 44 12 0 10.34
0 1 44 13 0 12.0266666666667
0 1 44 14 0 13.8266666666667
0 1 44 15 0 14.85
0 1 44 16 0 12.4033333333333
0 1 44 17 0 10.08
0 1 44 18 0 9.02666666666667
0 1 44 19 0 8.09666666666667
0 1 44 20 0 7.83
0 1 44 21 0 7.43
0 1 44 22 0 7.43
0 1 44 23 0 7.03
0 1 45 0 0 7.43
0 1 45 1 0 7.43
0 1 45 2 0.245 7.43
0 1 45 3 1.96 7.29666666666667
0 1 45 4 1.47 6.62
0 1 45 5 0.735 6.22
0 1 45 6 0.49 5.94666666666667
0 1 45 7 0.245 5.81
0 1 45 8 0.245 5.4
0 1 45 9 0 5.67333333333333
0 1 45 10 0.49 5.94666666666667
0 1 45 11 0 6.21666666666667
0 1 45 12 0 6.75666666666667
0 1 45 13 0 7.03
0 1 45 14 0.245 7.43
0 1 45 15 0 7.83
0 1 45 16 0.49 7.69666666666667
0 1 45 17 0 7.96333333333333
0 1 45 18 0 7.83
0 1 45 19 0 7.83
0 1 45 20 0 8.09666666666667
0 1 45 21 0 7.96333333333333
0 1 45 22 0.245 7.83
0 1 45 23 0.245 7.83
0 1 46 0 0.735 7.83
0 1 46 1 0 7.43
0 1 46 2 0.245 7.43
0 1 46 3 0.49 7.43
0 1 46 4 0.245 7.43
0 1 46 5 0.49 7.43
0 1 46 6 0 7.83
0 1 46 7 1.225 7.83
0 1 46 8 0.49 7.96333333333333
0 1 46 9 0.49 8.89666666666667
0 1 46 10 0.245 9.94666666666667
0 1 46 11 0 11.64
0 1 46 12 0.49 13.4433333333333
0 1 46 13 0 15.1066666666667
0 1 46 14 0 16.2533333333333
0 1 46 15 0 15.4866666666667
0 1 46 16 0 15.1066666666667
0 1 46 17 0 14.0833333333333
0 1 46 18 0 13.7
0 1 46 19 0 13.32
0 1 46 20 0 13.32
0 1 46 21 0 13.06
0 1 46 22 0 12.5466666666667
0 1 46 23 0.245 11.9
0 1 47 0 1.715 11.25
0 1 47 1 0 10.0766666666667
0 1 47 2 0 12.16
0 1 47 3 0 10.6
0 1 47 4 0 10.0766666666667
0 1 47 5 0 9.16
0 1 47 6 0 8.76333333333333
0 1 47 7 0 7.69666666666667
0 1 47 8 0 7.96333333333333
0 1 47 9 1.96 9.02333333333333
0 1 47 10 3.185 8.49666666666667
0 1 47 11 0 10.46
0 1 47 12 0 15.1066666666667
0 1 47 13 0 16.8866666666667
0 1 47 14 0 18.79
0 1 47 15 0 17.2666666666667
0 1 47 16 0 16.1233333333333
0 1 47 17 0 14.9766666666667
0 1 47 18 0 14.34
0 1 47 19 0 13.5733333333333
0 1 47 20 0 12.5466666666667
0 1 47 21 0 11.38
0 1 47 22 0 10.08
0 1 47 23 0 8.89333333333333
0 1 48 0 0 7.69666666666667
0 1 48 1 0 6.62333333333333
0 1 48 2 0 6.48666666666667
0 1 48 3 0 6.62333333333333
0 1 48 4 0 5.53666666666667
0 1 48 5 0 5.26333333333333
0 1 48 6 0 4.43
0 1 48 7 0 5.12666666666667
0 1 48 8 0 5.94333333333333
0 1 48 9 0 8.23
0 1 48 10 0 10.47
0 1 48 11 0 12.55
0 1 48 12 0 12.16
0 1 48 13 0 12.03
0 1 48 14 1.47 10.21
0 1 48 15 0 9.29
0 1 48 16 4.41 8.89666666666667
0 1 48 17 2.45 8.76333333333333
0 1 48 18 1.225 8.63
0 1 48 19 0 8.36333333333333
0 1 48 20 0 8.23
0 1 48 21 0 7.83
0 1 48 22 0 9.02
0 1 48 23 0 10.86
0 1 49 0 0 9.16
0 1 49 1 0 8.49666666666667
0 1 49 2 0 8.23
0 1 49 3 0.245 8.36333333333333
0 1 49 4 0.245 8.63
0 1 49 5 0.735 9.03
0 1 49 6 0.98 9.03
0 1 49 7 3.92 9.03
0 1 49 8 0 9.42333333333333
0 1 49 9 0 10.47
0 1 49 10 0.245 12.4166666666667
0 1 49 11 0 14.2133333333333
0 1 49 12 0 15.7433333333333
0 1 49 13 0 16.6333333333333
0 1 49 14 0 15.36
0 1 49 15 0 13.3166666666667
0 1 49 16 0 13.3166666666667
0 1 49 17 0 12.5466666666667
0 1 49 18 0 12.16
0 1 49 19 0 10.34
0 1 49 20 0 9.68666666666667
0 1 49 21 0 9.42
0 1 49 22 0 9.02666666666667
0 1 49 23 0 8.76333333333333
0 1 50 0 0 8.23
0 1 50 1 0 8.76333333333333
0 1 50 2 0 7.56333333333333
0 1 50 3 0 7.29666666666667
0 1 50 4 0 7.29666666666667
0 1 50 5 0 6.75666666666667
0 1 50 6 0 6.89333333333333
0 1 50 7 0 6.35333333333333
0 1 50 8 0 6.48666666666667
0 1 50 9 0 10.4633333333333
0 1 50 10 0 13.4466666666667
0 1 50 11 0 14.7233333333333
0 1 50 12 0 16.6333333333333
0 1 50 13 0 16.38
0 1 50 14 0 16.2533333333333
0 1 50 15 0 15.7466666666667
0 1 50 16 0 15.1033333333333
0 1 50 17 0 13.5733333333333
0 1 50 18 0 11.51
0 1 50 19 0 9.42333333333333
0 1 50 20 0 8.49666666666667
0 1 50 21 0 7.69666666666667
0 1 50 22 0 6.75666666666667
0 1 50 23 0 6.35333333333333
0 1 51 0 0 6.62333333333333
0 1 51 1 0 6.22
0 1 51 2 0 6.62333333333333
0 1 51 3 0 7.03
0 1 51 4 0.245 7.03
0 1 51 5 0.49 8.09666666666667
0 1 51 6 0.245 6.89
0 1 51 7 1.225 6.75666666666667
0 1 51 8 0 8.23
0 1 51 9 0 9.55333333333333
0 1 51 10 0 10.34
0 1 51 11 0 10.99
0 1 51 12 0 11.9
0 1 51 13 0 14.8466666666667
0 1 51 14 0.245 15.7433333333333
0 1 51 15 0 15.6166666666667
0 1 51 16 0 16.38
0 1 51 17 0 17.14
0 1 51 18 0 14.7233333333333
0 1 51 19 0 11.7666666666667
0 1 51 20 0 10.0766666666667
0 1 51 21 0 10.47
0 1 51 22 0 10.8566666666667
0 1 51 23 0 10.8533333333333
0 1 52 0 0 8.49666666666667
0 1 52 1 0 7.96333333333333
0 1 52 2 0 7.96333333333333
0 1 52 3 0 13.3166666666667
0 1 52 4 0 13.0566666666667
0 1 52 5 0 13.7033333333333
0 1 52 6 0 10.6
0 1 52 7 0 13.06
0 1 52 8 0 14.7233333333333
0 1 52 9 0 15.9966666666667
0 1 52 10 0 16.38
0 1 52 11 0 16.1233333333333
0 1 52 12 0 15.49
0 1 52 13 0 18.4066666666667
0 1 52 14 0 20.06
0 1 52 15 0 20.95
0 1 52 16 0 21.2033333333333
0 1 52 17 0 20.3133333333333
0 1 52 18 0 18.0266666666667
0 1 52 19 0 16.8866666666667
0 1 52 20 0 17.0133333333333
0 1 52 21 0 16.5066666666667
0 1 52 22 0 16
0 1 52 23 0 15.8733333333333
0 1 53 0 0 14.98
0 1 53 1 0 14.34
0 1 53 2 0 14.9766666666667
0 1 53 3 0 15.62
0 1 53 4 0 14.85
0 1 53 5 0 14.0866666666667
0 1 53 6 2.94 14.7233333333333
0 1 53 7 0.49 13.0633333333333
0 1 53 8 1.47 13.06
0 1 53 9 0 13.6966666666667
0 1 53 10 0 18.2833333333333
0 1 53 11 0 20.4433333333333
0 1 53 12 0 21.5833333333333
0 1 53 13 0 23.7533333333333
0 1 53 14 0 23.3733333333333
0 1 53 15 0 23.2433333333333
0 1 53 16 0 22.86
0 1 53 17 0 21.4566666666667
0 1 53 18 0 18.79
0 1 53 19 0 17.2666666666667
0 1 53 20 0 16.8866666666667
0 1 53 21 0 16.38
0 1 53 22 0 15.62
0 1 53 23 0 15.62
0 1 54 0 0 15.1033333333333
0 1 54 1 0 14.85
0 1 54 2 0 14.5966666666667
0 1 54 3 0 14.21
0 1 54 4 0 14.2166666666667
0 1 54 5 0 13.7
0 1 54 6 0 12.93
0 1 54 7 0 12.8033333333333
0 1 54 8 0 11.25
0 1 54 9 0 16.76
0 1 54 10 0 19.9366666666667
0 1 54 11 0 21.4566666666667
0 1 54 12 0 21.8366666666667
0 1 54 13 0 21.9666666666667
0 1 54 14 0 23.24
0 1 54 15 0 23.8866666666667
0 1 54 16 0 25.1733333333333
0 1 54 17 0 22.0966666666667
0 1 54 18 0 19.17
0 1 54 19 0 16.76
0 1 54 20 0 16.1266666666667
0 1 54 21 0 15.23
0 1 54 22 0 14.3433333333333
0 1 54 23 0 12.93
0 1 55 0 0 11.51
0 1 55 1 0 10.21
0 1 55 2 0 8.89333333333333
0 1 55 3 0 8.49666666666667
0 1 55 4 0 7.29666666666667
0 1 55 5 0 6.48666666666667
0 1 55 6 0 6.89333333333333
0 1 55 7 0 7.02666666666667
0 1 55 8 0 6.75666666666667
0 1 55 9 0 12.28
0 1 55 10 0 17.2666666666667
0 1 55 11 0 19.6766666666667
0 1 55 12 0 21.4566666666667
0 1 55 13 0 19.8066666666667
0 1 55 14 0 20.19
0 1 55 15 0 20.44
0 1 55 16 0 22.99
0 1 55 17 0 20.6966666666667
0 1 55 18 0 19.2966666666667
0 1 55 19 0 17.7733333333333
0 1 55 20 0 17.0133333333333
0 1 55 21 0 17.3933333333333
0 1 55 22 0 14.8533333333333
0 1 55 23 0 12.8066666666667
0 1 56 0 0 12.6766666666667
0 1 56 1 0 12.16
0 1 56 2 0 11.51
0 1 56 3 0 11.12
0 1 56 4 0 10.47
0 1 56 5 0 10.21
0 1 56 6 0 10.6
0 1 56 7 0 9.81666666666667
0 1 56 8 0 10.6
0 1 56 9 0 16.63
0 1 56 10 0 20.0633333333333
0 1 56 11 0 23.12
0 1 56 12 0 22.86
0 1 56 13 0 23.6266666666667
0 1 56 14 0 23.8833333333333
0 1 56 15 0 23.37
0 1 56 16 0 21.7133333333333
0 1 56 17 0 19.9333333333333
0 1 56 18 0 18.79
0 1 56 19 0 15.7433333333333
0 1 56 20 0 14.85
0 1 56 21 0 14.3433333333333
0 1 56 22 0 13.3166666666667
0 1 56 23 0 12.6733333333333
0 1 57 0 0 12.16
0 1 57 1 0 11.77
0 1 57 2 0 11.38
0 1 57 3 0 11.51
0 1 57 4 0 11.77
0 1 57 5 0 11.64
0 1 57 6 0 11.51
0 1 57 7 0 10.73
0 1 57 8 0 11.51
0 1 57 9 0 13.3133333333333
0 1 57 10 0 19.68
0 1 57 11 0 24.4033333333333
0 1 57 12 0 26.34
0 1 57 13 0 28.84
0 1 57 14 0 30.5766666666667
0 1 57 15 0 30.9866666666667
0 1 57 16 0 27.5233333333333
0 1 57 17 0 23.37
0 1 57 18 0 21.8366666666667
0 1 57 19 0 24.4
0 1 57 20 0 24.0133333333333
0 1 57 21 0 23.4966666666667
0 1 57 22 0 22.48
0 1 57 23 0 24.4
0 1 58 0 0 24.1433333333333
0 1 58 1 0 22.3466666666667
0 1 58 2 0 21.33
0 1 58 3 0 20.6966666666667
0 1 58 4 0 20.4433333333333
0 1 58 5 0 17.3933333333333
0 1 58 6 0 16.8866666666667
0 1 58 7 0 16
0 1 58 8 0 15.7466666666667
0 1 58 9 0 15.8733333333333
0 1 58 10 0 16.8866666666667
0 1 58 11 0 18.4066666666667
0 1 58 12 0 20.0633333333333
0 1 58 13 0 21.0766666666667
0 1 58 14 0 18.1533333333333
0 1 58 15 0 18.1533333333333
0 1 58 16 0 17.7733333333333
0 1 58 17 0 18.1533333333333
0 1 58 18 0 15.87
0 1 58 19 0 13.5733333333333
0 1 58 20 0 11.38
0 1 58 21 0 10.86
0 1 58 22 0 10.21
0 1 58 23 0 12.1566666666667
0 2 59 0 0 12.2866666666667
0 2 59 1 0 11.64
0 2 59 2 0 11.12
0 2 59 3 0 12.8033333333333
0 2 59 4 0 11.51
0 2 59 5 0 10.34
0 2 59 6 0 10.99
0 2 59 7 0 10.08
0 2 59 8 0 10.47
0 2 59 9 0 16.8833333333333
0 2 59 10 0 18.6633333333333
0 2 59 11 0 19.8066666666667
0 2 59 12 0 20.06
0 2 59 13 0 21.7133333333333
0 2 59 14 0 21.5866666666667
0 2 59 15 0 20.06
0 2 59 16 0 22.6066666666667
0 2 59 17 0 20.3133333333333
0 2 59 18 0 16.63
0 2 59 19 0 12.8033333333333
0 2 59 20 0 11.38
0 2 59 21 0 9.94666666666667
0 2 59 22 0 8.63
0 2 59 23 0 9.02666666666667
0 2 60 0 0 9.16
0 2 60 1 0 9.16
0 2 60 2 0 9.68666666666667
0 2 60 3 0 11.12
0 2 60 4 0 12.6766666666667
0 2 60 5 0 11.77
0 2 60 6 0 13.32
0 2 60 7 0 13.32
0 2 60 8 0 13.32
0 2 60 9 0 13.96
0 2 60 10 0 14.47
0 2 60 11 0 14.09
0 2 60 12 0 14.5966666666667
0 2 60 13 0 11.3766666666667
0 2 60 14 4.579 9.16
0 2 60 15 0 9.03
0 2 60 16 11.327 8.89666666666667
0 2 60 17 6.748 9.03
0 2 60 18 1.446 9.03
0 2 60 19 0 9.03
0 2 60 20 0 9.42
0 2 60 21 0 9.55333333333333
0 2 60 22 0.241 9.68666666666667
0 2 60 23 0 9.82
0 2 61 0 0.482 10.08
0 2 61 1 2.651 10.21
0 2 61 2 0.241 10.73
0 2 61 3 0.241 10.86
0 2 61 4 0 11.38
0 2 61 5 0 11.9
0 2 61 6 0 9.42
0 2 61 7 0 8.49666666666667
0 2 61 8 0 9.14666666666667
0 2 61 9 0 16.3766666666667
0 2 61 10 0 17.9
0 2 61 11 0 17.52
0 2 61 12 0 19.04
0 2 61 13 0 20.44
0 2 61 14 0 19.9333333333333
0 2 61 15 0 18.2833333333333
0 2 61 16 0 18.9133333333333
0 2 61 17 0 19.0433333333333
0 2 61 18 0 15.36
0 2 61 19 0 14.0866666666667
0 2 61 20 0 13.19
0 2 61 21 0 12.8033333333333
0 2 61 22 0.723 12.16
0 2 61 23 2.169 11.9
0 2 62 0 3.133 11.12
0 2 62 1 0 11.25
0 2 62 2 0 10.47
0 2 62 3 0.241 9.82
0 2 62 4 0 9.29
0 2 62 5 0 8.63
0 2 62 6 0 9.42333333333333
0 2 62 7 0 11.9
0 2 62 8 0 14.3366666666667
0 2 62 9 0 20.06
0 2 62 10 0 20.6966666666667
0 2 62 11 0 21.9666666666667
0 2 62 12 0 21.84
0 2 62 13 0 23.5
0 2 62 14 0 21.2033333333333
0 2 62 15 0 20.6966666666667
0 2 62 16 0 20.4433333333333
0 2 62 17 0 20.06
0 2 62 18 0 18.1533333333333
0 2 62 19 0 16.2533333333333
0 2 62 20 0 14.9766666666667
0 2 62 21 0 13.3166666666667
0 2 62 22 0 13.19
0 2 62 23 0 12.42
0 2 63 0 0 10.99
0 2 63 1 0 10.73
0 2 63 2 0 9.68666666666667
0 2 63 3 0 9.55333333333333
0 2 63 4 0 9.29
0 2 63 5 0 8.76333333333333
0 2 63 6 0 8.23
0 2 63 7 0 8.23
0 2 63 8 0 9.81666666666667
0 2 63 9 0 11.77
0 2 63 10 0 15.23
0 2 63 11 0 18.7866666666667
0 2 63 12 0 17.6466666666667
0 2 63 13 0 16.5066666666667
0 2 63 14 0 17.2666666666667
0 2 63 15 0 17.0133333333333
0 2 63 16 0 14.5966666666667
0 2 63 17 0 12.8033333333333
0 2 63 18 0 11.9
0 2 63 19 0 11.51
0 2 63 20 0 11.12
0 2 63 21 0 10.99
0 2 63 22 0 10.99
0 2 63 23 0 10.86
0 2 64 0 0 10.08
0 2 64 1 0.482 9.94666666666667
0 2 64 2 0.964 9.68666666666667
0 2 64 3 0 9.55333333333333
0 2 64 4 0 9.16
0 2 64 5 0 9.03
0 2 64 6 0 8.76333333333333
0 2 64 7 0 8.36333333333333
0 2 64 8 0 8.49666666666667
0 2 64 9 0 9.03
0 2 64 10 0 9.16
0 2 64 11 0 9.81666666666667
0 2 64 12 0 10.47
0 2 64 13 0 10.99
0 2 64 14 0 10.34
0 2 64 15 0 10.21
0 2 64 16 0 10.34
0 2 64 17 0 10.6
0 2 64 18 0 10.21
0 2 64 19 0 10.21
0 2 64 20 0 10.08
0 2 64 21 0 9.95
0 2 64 22 0 10.21
0 2 64 23 0 10.08
0 2 65 0 0 9.42
0 2 65 1 0 9.82
0 2 65 2 0 9.68666666666667
0 2 65 3 0 9.03
0 2 65 4 0 8.76333333333333
0 2 65 5 0 8.63
0 2 65 6 0 8.89666666666667
0 2 65 7 0 8.76333333333333
0 2 65 8 0 8.76333333333333
0 2 65 9 0 10.86
0 2 65 10 0 11.51
0 2 65 11 0 12.6766666666667
0 2 65 12 0 13.3166666666667
0 2 65 13 0 14.47
0 2 65 14 0 13.83
0 2 65 15 0 14.9766666666667
0 2 65 16 0 14.0866666666667
0 2 65 17 0 13.06
0 2 65 18 0 12.29
0 2 65 19 0 11.38
0 2 65 20 0 10.86
0 2 65 21 0 10.34
0 2 65 22 0 9.03
0 2 65 23 0 9.03
0 2 66 0 0 9.16
0 2 66 1 0 8.63
0 2 66 2 0 8.36333333333334
0 2 66 3 0 7.96333333333333
0 2 66 4 0 7.83
0 2 66 5 0 9.81
0 2 66 6 0 11.77
0 2 66 7 0 11.9
0 2 66 8 0 13.4433333333333
0 2 66 9 0 15.9933333333333
0 2 66 10 0 16.5066666666667
0 2 66 11 0 17.7733333333333
0 2 66 12 0 18.7866666666667
0 2 66 13 0 19.8066666666667
0 2 66 14 0 19.9366666666667
0 2 66 15 0 18.5333333333333
0 2 66 16 0 17.0133333333333
0 2 66 17 0 16.38
0 2 66 18 0 15.3633333333333
0 2 66 19 0 13.5733333333333
0 2 66 20 0 11.38
0 2 66 21 0.241 9.81666666666667
0 2 66 22 2.41 8.23
0 2 66 23 2.41 7.43
0 2 67 0 2.651 6.08
0 2 67 1 0 5.81
0 2 67 2 0.482 5.67333333333333
0 2 67 3 2.169 5.12666666666667
0 2 67 4 0.482 4.99
0 2 67 5 0 4.57
0 2 67 6 0 4.71
0 2 67 7 0 4.85
0 2 67 8 0 4.98666666666667
0 2 67 9 0 5.53666666666667
0 2 67 10 0 8.73666666666667
0 2 67 11 0 13.9533333333333
0 2 67 12 0 14.3433333333333
0 2 67 13 0 15.6166666666667
0 2 67 14 0 16.2533333333333
0 2 67 15 0 13.5733333333333
0 2 67 16 0 12.6766666666667
0 2 67 17 0 10.99
0 2 67 18 0 9.55333333333333
0 2 67 19 0 8.76
0 2 67 20 0 7.02666666666667
0 2 67 21 0 5.94666666666667
0 2 67 22 0 6.62333333333333
0 2 67 23 0 6.22
0 2 68 0 0 5.67333333333333
0 2 68 1 0 5.81
0 2 68 2 0 5.53666666666667
0 2 68 3 0 4.29
0 2 68 4 0 4.57
0 2 68 5 0 5.4
0 2 68 6 0 6.08333333333333
0 2 68 7 0 4.28666666666667
0 2 68 8 0 5.64333333333333
0 2 68 9 0 12.5433333333333
0 2 68 10 0 16.6333333333333
0 2 68 11 0 14.3433333333333
0 2 68 12 0 14.0866666666667
0 2 68 13 0 12.9333333333333
0 2 68 14 0 13.06
0 2 68 15 0 14.0866666666667
0 2 68 16 0 13.96
0 2 68 17 0 13.06
0 2 68 18 0 11.38
0 2 68 19 0 9.02666666666667
0 2 68 20 0 7.83
0 2 68 21 0 5.94666666666667
0 2 68 22 0 5.67333333333333
0 2 68 23 0 5.12666666666667
0 2 69 0 0 4.99
0 2 69 1 0 4.43
0 2 69 2 0 3.74
0 2 69 3 0 3.31333333333333
0 2 69 4 0 2.60333333333333
0 2 69 5 0 2.17333333333333
0 2 69 6 0 1.88666666666667
0 2 69 7 0 2.03
0 2 69 8 0 4.14
0 2 69 9 0 10.06
0 2 69 10 0 16.6333333333333
0 2 69 11 0 18.0266666666667
0 2 69 12 0 18.66
0 2 69 13 0 17.52
0 2 69 14 0 16.5066666666667
0 2 69 15 0 16.8866666666667
0 2 69 16 0 15.62
0 2 69 17 0 14.0833333333333
0 2 69 18 0 12.16
0 2 69 19 0 11.12
0 2 69 20 0 10.86
0 2 69 21 0 10.34
0 2 69 22 0 9.82
0 2 69 23 0.241 9.82
0 2 70 0 0 9.16
0 2 70 1 0 9.03
0 2 70 2 0 9.03
0 2 70 3 0.482 9.03
0 2 70 4 1.446 8.63
0 2 70 5 2.41 8.49666666666667
0 2 70 6 1.687 8.09666666666667
0 2 70 7 0.482 7.43
0 2 70 8 0 7.83
0 2 70 9 0 9.55333333333333
0 2 70 10 0 11.12
0 2 70 11 0 12.9333333333333
0 2 70 12 0 13.9566666666667
0 2 70 13 0 13.96
0 2 70 14 0 13.4433333333333
0 2 70 15 0 12.03
0 2 70 16 0 10.99
0 2 70 17 0 10.86
0 2 70 18 0 10.08
0 2 70 19 0 9.29
0 2 70 20 0 9.03
0 2 70 21 0 8.63
0 2 70 22 0 8.63
0 2 70 23 0 8.36333333333333
0 2 71 0 0 8.09666666666667
0 2 71 1 0 7.96333333333333
0 2 71 2 0 7.56333333333333
0 2 71 3 0 7.83
0 2 71 4 0 7.02666666666667
0 2 71 5 0 6.62333333333333
0 2 71 6 0 6.89333333333333
0 2 71 7 0 7.03
0 2 71 8 0 7.69666666666667
0 2 71 9 0 9.94666666666667
0 2 71 10 0 12.92
0 2 71 11 0 14.0833333333333
0 2 71 12 0 13.06
0 2 71 13 0 15.87
0 2 71 14 0 13.7
0 2 71 15 0 11.77
0 2 71 16 0 11.12
0 2 71 17 0 10.6
0 2 71 18 0 9.81666666666667
0 2 71 19 0 8.36333333333334
