year	day	hour	rain	temperature	MeanWaterL0_abs	moisture_L1	moisture_L2	infiltration_L1	infiltration_L2	infiltration_tot	drainage_L1	drainage_L2	QD	QDlost	potEP	EP_L0	EP_L1	EP_L2	EP_tot	transpiration_L1	transpiration_L2	E_L1	layerDiff
0	118	5	0	12.42	0	0.0402243	0.0707514	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00294342
0	118	6	0	11.9	0	0.0402878	0.0707038	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00293271
0	118	7	0	12.03	0	0.040351	0.0706564	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00292204
0	118	8	0	15.9933	0	0.040414	0.0706091	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00291141
0	118	9	0	24.02	0	0.0404768	0.0705621	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00290082
0	118	10	0	29.11	0	0.0405393	0.0705151	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00289027
0	118	11	0	32.6233	0	0.0406017	0.0704684	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00287975
0	118	12	0	34.01	0	0.0406637	0.0704218	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00286928
0	118	13	0	34.5733	0	0.0407256	0.0703754	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00285884
0	118	14	0	33.87	0	0.0407872	0.0703292	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00284844
0	118	15	0	32.2033	0	0.0408487	0.0702831	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00283807
0	118	16	0	32.2033	0	0.0409099	0.0702373	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00282775
0	118	17	0	30.5767	0	0.0409708	0.0701915	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00281746
0	118	18	0	30.04	0	0.0410316	0.070146	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00280721
0	118	19	0	26.74	0	0.0410921	0.0701006	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.002797
0	118	20	0	23.5033	0	0.0411524	0.0700553	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00278682
0	118	21	0	20.06	0	0.0412125	0.0700103	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00277668
0	118	22	0	19.1667	0	0.0412724	0.0699654	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00276658
0	118	23	0	18.28	0	0.0387334	0.0696436	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00275652
0	119	0	0	17.0133	0	0.0387977	0.0695954	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00297051
0	119	1	0	15.2333	0	0.0388617	0.0695474	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.0029597
0	119	2	0	13.96	0	0.0389255	0.0694996	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00294894
0	119	3	0	13.19	0	0.0389891	0.0694519	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00293821
0	119	4	0	13.06	0	0.0390524	0.0694044	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00292752
0	119	5	0	12.42	0	0.0391155	0.0693571	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00291687
